,STATE,AVGGIFT
68767,MI,11.0
68768,CA,8.476190476
68769,TX,15.0
68770,CA,6.578947368
68771,CA,10.25
68772,UT,9.380952381
68773,NC,10.45833333
68774,CA,8.846153846
68775,WA,11.0
68776,MS,11.125
68777,CA,14.0
68778,CA,9.942857143
68779,IL,4.714285714
68780,GA,12.5
68781,GA,11.0
68782,OK,27.5
68783,CA,13.5
68784,TX,6.714285714
68785,NC,8.785714286
68786,CA,20.0
68787,GA,8.666666667
68788,FL,9.571428571
68789,LA,6.4
68790,FL,9.5
68791,MN,20.0
68792,KS,7.882352941
68793,CO,15.5
68794,MI,8.071428571
68795,WI,8.875
68796,MN,14.28571429
68797,IL,3.861111111
68798,AZ,7.5
68799,GA,12.5
68800,GA,11.13333333
68801,MO,8.074074074
68802,CA,25.0
68803,TN,17.5
68804,WA,5.35
68805,CA,16.66666667
68806,OK,8.277777778
68807,CO,17.28571429
68808,NC,7.235294118
68809,IN,10.0
68810,IL,9.571428571
68811,TX,11.5
68812,WI,8.913043478
68813,KY,6.4
68814,MS,9.375
68815,MO,15.0
68816,CA,4.133333333
68817,CA,16.07692308
68818,TX,14.66666667
68819,WA,15.0
68820,CA,11.72727273
68821,IL,5.714285714
68822,MI,25.0
68823,AL,15.33333333
68824,IL,8.181818182
68825,AZ,12.5
68826,IN,12.6
68827,CA,20.0
68828,MI,23.0
68829,TN,5.88
68830,MN,7.5
68831,OK,25.0
68832,MI,4.12
68833,CA,16.5
68834,GA,10.33333333
68835,NE,11.5
68836,AR,9.0
68837,IN,17.26666667
68838,CA,16.0
68839,AL,9.0
68840,IL,25.4
68841,CA,18.75
68842,IL,5.666666667
68843,MT,6.333333333
68844,FL,7.888888889
68845,FL,25.0
68846,MT,20.0
68847,NE,5.636363636
68848,CA,10.66666667
68849,CA,10.875
68850,MI,20.0
68851,MI,17.94117647
68852,FL,15.0
68853,FL,13.47826087
68854,MI,6.25
68855,AZ,8.571428571
68856,FL,6.083333333
68857,TN,11.25
68858,TX,4.666666667
68859,KY,8.5
68860,MI,5.1875
68861,FL,8.230769231
68862,NM,10.28571429
68863,FL,11.5
68864,CA,7.925925926
68865,MI,11.07692308
68866,OK,18.0
68867,MS,12.5
68868,IA,11.15384615
68869,MI,13.0
68870,OR,11.66666667
68871,CA,13.6
68872,MI,6.5
68873,GA,77.5
68874,IL,13.0
68875,IL,15.9
68876,KY,6.5
68877,OR,5.4
68878,AZ,25.0
68879,OK,17.0
68880,MN,13.5
68881,UT,15.0
68882,TX,15.0
68883,CA,10.6
68884,CA,6.066666667
68885,MI,11.25
68886,SD,13.0
68887,IN,14.16666667
68888,IL,5.0
68889,CA,9.444444444
68890,AZ,16.25
68891,TX,9.0
68892,IA,11.16666667
68893,IL,10.88235294
68894,TX,15.0
68895,MS,17.5
68896,CA,18.11111111
68897,CA,6.818181818
68898,MI,10.0
68899,MO,10.0
68900,NE,4.8
68901,FL,11.26666667
68902,TX,25.0
68903,OR,13.75
68904,CA,11.4
68905,TX,11.25
68906,FL,6.777777778
68907,CA,16.4
68908,MI,9.636363636
68909,NV,10.81818182
68910,FL,15.0
68911,MI,12.6
68912,IN,15.0
68913,CA,15.66666667
68914,WA,7.571428571
68915,AR,5.956521739
68916,CA,26.22727273
68917,LA,11.66666667
68918,MN,8.545454546
68919,MI,20.0
68920,FL,11.0
68921,AR,7.0
68922,IN,10.1
68923,TX,28.0
68924,NC,13.0
68925,FL,8.888888889
68926,TX,9.533333333
68927,CA,3.375
68928,MT,14.5
68929,NV,4.928571429
68930,CA,11.0
68931,MN,8.0
68932,CA,12.625
68933,MO,16.5
68934,MI,21.77777778
68935,AL,11.07142857
68936,MI,10.0
68937,FL,5.909090909
68938,LA,9.0
68939,ID,9.0
68940,FL,8.222222222
68941,MO,4.4375
68942,TN,13.13333333
68943,LA,11.5
68944,AZ,11.57142857
68945,CA,6.7
68946,AZ,19.25
68947,IL,20.83333333
68948,WA,12.16666667
68949,CA,23.0
68950,TX,7.8
68951,AL,7.454545455
68952,HI,15.0
68953,CA,14.22222222
68954,IL,15.75
68955,TX,5.428571429
68956,FL,6.555555556
68957,IA,9.0
68958,TX,16.0
68959,FL,10.42857143
68960,CA,8.928571429
68961,CA,25.0
68962,IL,25.0
68963,SC,6.571428571
68964,WA,6.315789474
68965,TN,11.7
68966,CA,14.5
68967,TX,18.25
68968,MS,3.857142857
68969,TN,23.74074074
68970,TX,7.1
68971,CA,12.0
68972,SC,5.076923077
68973,IN,11.14285714
68974,NV,2.904761905
68975,MI,4.8
68976,IL,15.0
68977,CA,9.55
68978,GA,7.142857143
68979,TX,9.55
68980,IN,20.90476191
68981,MI,8.666666667
68982,WI,8.5
68983,SC,20.0
68984,KS,6.666666667
68985,CA,8.166666667
68986,LA,9.857142857
68987,NM,12.0
68988,IN,10.6
68989,OR,8.0
68990,TX,30.0
68991,TX,25.0
68992,IL,7.647058824
68993,GA,18.0
68994,NC,10.33333333
68995,IL,6.545454545
68996,CA,11.90909091
68997,TX,14.4
68998,CO,6.764705882
68999,CA,13.0
69000,CA,19.0
69001,GA,10.4
69002,CA,21.5
69003,GA,9.666666667
69004,GA,15.6
69005,TN,6.0
69006,MO,15.0
69007,TX,6.571428571
69008,NE,9.692307692
69009,CO,22.5
69010,CA,12.0
69011,TX,13.28571429
69012,IA,15.0
69013,TN,20.0
69014,CA,7.4
69015,MI,15.0
69016,MI,13.0
69017,KS,13.0
69018,TX,9.071428571
69019,KY,15.0
69020,WA,15.0
69021,OR,25.0
69022,KS,7.275862069
69023,TX,16.4
69024,LA,11.2
69025,SD,12.43478261
69026,MI,4.7
69027,FL,12.11111111
69028,CA,8.166666667
69029,HI,15.0
69030,MI,6.875
69031,NC,8.285714286
69032,TX,5.615384615
69033,CA,10.0
69034,NC,15.58333333
69035,AL,14.75
69036,AZ,7.166666667
69037,WA,4.875
69038,AZ,23.25
69039,GA,10.0
69040,GA,13.71428571
69041,HI,9.5
69042,NE,4.833333333
69043,IL,8.482758621
69044,NM,11.22222222
69045,NC,13.5
69046,TX,8.666666667
69047,AL,16.0
69048,IL,10.125
69049,FL,20.0
69050,AZ,17.14285714
69051,CO,8.714285714
69052,NM,9.333333333
69053,OR,8.25
69054,CA,15.25
69055,FL,8.1
69056,TX,7.2
69057,TX,7.8
69058,LA,8.6
69059,OK,16.53846154
69060,MO,9.583333333
69061,TN,5.538461539
69062,MI,25.0
69063,OR,10.90909091
69064,TX,9.5
69065,AZ,2.96
69066,MI,6.363636364
69067,CA,20.0
69068,CA,11.85714286
69069,UT,6.764705882
69070,NC,9.653846154
69071,FL,10.90909091
69072,CA,9.0
69073,TN,10.25
69074,IA,9.866666667
69075,TX,7.333333333
69076,OR,11.11111111
69077,MI,9.5
69078,NC,14.0
69079,TN,10.5
69080,TX,20.0
69081,CA,16.75
69082,IL,14.0
69083,CA,13.6875
69084,MN,11.66666667
69085,WA,8.5
69086,FL,11.8
69087,CA,11.2
69088,FL,15.0
69089,WA,4.472222222
69090,IL,16.25
69091,IL,26.0
69092,IL,14.55555556
69093,CA,6.023255814
69094,AP,17.59259259
69095,MI,12.0
69096,TX,13.84615385
69097,CA,8.4
69098,FL,11.76923077
69099,FL,15.0
69100,FL,9.823529412
69101,AR,7.2
69102,CA,2.842105263
69103,NC,17.46153846
69104,CA,12.77777778
69105,IA,15.0
69106,MO,2.75
69107,AR,12.5
69108,TX,16.25
69109,ID,25.0
69110,AL,2.448717949
69111,CA,10.66666667
69112,NC,27.5
69113,FL,12.14285714
69114,CA,10.33333333
69115,IA,5.130434783
69116,IL,11.4
69117,FL,12.5
69118,CA,30.0
69119,AL,7.666666667
69120,NC,25.0
69121,IL,3.860465116
69122,OK,8.75
69123,IL,8.722222222
69124,IN,15.875
69125,NC,7.333333333
69126,TX,20.4
69127,TN,11.66666667
69128,FL,10.15384615
69129,TX,9.272727273
69130,CO,26.0
69131,MI,12.37037037
69132,CA,17.14285714
69133,TN,15.76923077
69134,MN,22.14285714
69135,NV,10.83333333
69136,FL,14.85714286
69137,AK,13.0
69138,GA,10.85714286
69139,WA,8.3125
69140,WA,20.0
69141,IN,4.222222222
69142,SC,13.0
69143,GA,5.875
69144,MN,16.33333333
69145,KS,9.714285714
69146,IN,18.36363636
69147,CA,9.833333333
69148,CA,5.59375
69149,NE,16.0
69150,AL,2.828571429
69151,MS,23.0
69152,AL,6.217391304
69153,NC,9.25
69154,GA,30.0
69155,NC,5.545454545
69156,AZ,10.0
69157,CA,22.5
69158,HI,15.0
69159,CA,14.33333333
69160,CA,32.62615385
69161,CA,18.0
69162,CA,5.285714286
69163,CA,15.0
69164,IN,15.0
69165,NM,13.0
69166,MN,9.6
69167,IL,9.333333333
69168,SC,15.0
69169,CA,22.305
69170,CA,14.0
69171,FL,6.571428571
69172,IN,28.75
69173,TX,4.875
69174,CA,7.571428571
69175,IN,12.5
69176,NC,4.714285714
69177,NV,8.1875
69178,IL,11.0
69179,AR,8.111111111
69180,NC,6.6
69181,CA,8.842105263
69182,IN,6.615384615
69183,CA,15.0
69184,IA,15.0
69185,SC,15.11111111
69186,GA,20.0
69187,AZ,25.0
69188,CA,20.0
69189,AZ,12.0
69190,CA,25.0
69191,TX,25.0
69192,CA,20.0
69193,FL,10.25
69194,TN,11.75
69195,IA,2.163043478
69196,TX,20.0
69197,FL,8.0
69198,FL,5.571428571
69199,CA,14.46153846
69200,NC,9.882352941
69201,MS,25.0
69202,WY,15.0
69203,MN,10.75
69204,MT,3.888888889
69205,IN,9.285714286
69206,AL,8.8
69207,ID,9.727272727
69208,CA,12.5
69209,CA,17.24
69210,CA,5.904761905
69211,MN,20.11111111
69212,CA,9.428571429
69213,IL,8.962962963
69214,MS,16.66666667
69215,AL,25.0
69216,NC,20.0
69217,FL,10.11111111
69218,MI,12.27272727
69219,CA,12.71428571
69220,MO,6.5
69221,MI,11.75
69222,OK,15.0
69223,OR,16.53333333
69224,WA,19.04
69225,SC,13.25
69226,FL,10.0
69227,WI,21.33333333
69228,CA,8.0
69229,FL,15.0
69230,WA,30.0
69231,FL,9.041666667
69232,WI,10.4
69233,FL,15.2
69234,IN,15.0
69235,TX,19.14285714
69236,MO,17.15
69237,OK,11.33333333
69238,KY,8.333333333
69239,MN,3.692307692
69240,LA,6.538461539
69241,TX,33.0
69242,AZ,10.53333333
69243,SC,12.96551724
69244,MI,14.70833333
69245,IN,13.0
69246,HI,20.0
69247,MI,14.6
69248,IL,15.0
69249,IL,32.07142857
69250,TX,3.421052632
69251,TX,7.0
69252,FL,12.66666667
69253,MI,5.173913044
69254,NV,9.0
69255,AL,7.25
69256,OK,7.444444444
69257,FL,11.0
69258,MI,9.142857143
69259,AL,21.71428571
69260,IL,11.52941177
69261,IL,10.5
69262,TX,13.08333333
69263,CO,5.785714286
69264,TX,9.363636364
69265,TX,8.25
69266,AR,10.33333333
69267,MN,6.666666667
69268,MI,9.0
69269,CA,25.0
69270,MI,10.0
69271,FL,20.0
69272,IL,10.0
69273,MI,3.571428571
69274,WA,12.5
69275,NC,16.54857143
69276,CA,11.875
69277,IN,6.5
69278,CA,25.8
69279,TX,13.0
69280,CO,5.3125
69281,TX,10.625
69282,IN,35.0
69283,CA,5.684210526
69284,FL,5.357142857
69285,IA,13.42857143
69286,AR,10.0
69287,KY,21.0
69288,CA,7.909090909
69289,AR,8.333333333
69290,CA,7.888888889
69291,FL,25.85714286
69292,IL,5.380952381
69293,CA,15.0
69294,CA,8.222222222
69295,MO,11.2631579
69296,MI,3.263157895
69297,OR,11.33333333
69298,TN,10.33333333
69299,LA,6.2
69300,CA,12.5
69301,FL,5.857142857
69302,MN,20.0
69303,CA,15.0
69304,NC,20.0
69305,MI,8.2
69306,MO,14.5
69307,CO,16.0
69308,TX,4.571428571
69309,MI,5.75
69310,FL,9.777777778
69311,TN,30.0
69312,CA,10.0
69313,CA,17.5
69314,GA,14.66666667
69315,IL,9.333333333
69316,TX,10.0
69317,NV,11.1
69318,CA,3.4375
69319,SC,6.714285714
69320,AR,18.0
69321,CA,9.75
69322,TX,9.142857143
69323,LA,14.875
69324,CA,9.588235294
69325,WI,3.55
69326,WA,12.875
69327,GA,8.0
69328,LA,11.66666667
69329,MI,15.0
69330,NC,5.538461539
69331,CA,14.5
69332,CA,17.0
69333,AR,3.979166667
69334,SC,6.434782609
69335,IL,7.578947368
69336,FL,7.6
69337,MO,10.14285714
69338,CO,25.0
69339,IL,20.83333333
69340,NC,12.5
69341,FL,4.777777778
69342,KY,20.0
69343,NC,7.615384615
69344,IL,19.375
69345,IL,21.0
69346,TN,15.0
69347,MI,12.125
69348,MS,15.33333333
69349,IN,15.0
69350,NC,5.714285714
69351,NV,8.4
69352,NV,15.0
69353,SC,9.666666667
69354,CA,25.34782609
69355,CA,10.83333333
69356,IL,2.52631579
69357,FL,11.6
69358,IN,13.0
69359,NC,8.62962963
69360,IL,10.5
69361,TN,14.95833333
69362,AL,7.117647059
69363,AL,10.0
69364,LA,4.833333333
69365,FL,21.25
69366,SC,15.0
69367,NC,12.85714286
69368,NM,14.5
69369,OK,6.961538462
69370,OR,18.6875
69371,TX,12.0
69372,NC,10.71428571
69373,CO,20.0
69374,AZ,17.0
69375,MI,13.15846154
69376,CA,11.6
69377,NC,15.5
69378,NC,15.0
69379,TX,4.642857143
69380,NC,25.0
69381,MS,11.1
69382,LA,10.0
69383,FL,7.619047619
69384,WA,6.2
69385,FL,9.166666667
69386,GA,20.0
69387,AZ,20.0
69388,WY,9.75
69389,WA,25.0
69390,WA,10.84210526
69391,TX,6.470588235
69392,NE,12.6
69393,KS,15.66666667
69394,TX,19.625
69395,ME,10.25
69396,CA,11.85714286
69397,FL,14.7
69398,MI,25.0
69399,LA,7.117647059
69400,GA,9.555555556
69401,GA,6.2
69402,CA,9.571428571
69403,CA,9.285714286
69404,MN,9.4
69405,CA,6.052631579
69406,MI,12.66666667
69407,KS,12.5
69408,CA,13.66666667
69409,AZ,10.25
69410,TX,10.2
69411,LA,7.8
69412,IL,23.0
69413,CA,21.0
69414,WA,13.2
69415,LA,17.38461539
69416,TX,14.0
69417,OH,25.0
69418,GA,1.990384615
69419,CA,20.66666667
69420,CO,15.30769231
69421,NM,8.8125
69422,WI,15.0
69423,AZ,9.833333333
69424,KS,24.65625
69425,TX,9.47826087
69426,OR,25.0
69427,KY,4.625
69428,MO,8.684210526
69429,CA,10.0
69430,TX,21.66666667
69431,MO,15.0
69432,IL,9.6
69433,CA,15.0
69434,CA,16.5
69435,AZ,13.75
69436,CA,25.0
69437,TN,10.5
69438,LA,17.75
69439,FL,12.5
69440,IL,8.736842105
69441,CA,7.25
69442,IA,15.0
69443,IN,10.0
69444,MI,6.0
69445,WI,17.42857143
69446,IA,2.8125
69447,LA,8.2
69448,WA,5.75
69449,MI,4.523809524
69450,FL,11.0
69451,TX,16.1
69452,KS,21.85714286
69453,FL,20.0
69454,LA,15.0
69455,CA,26.25
69456,MO,34.61538462
69457,CA,5.857142857
69458,FL,9.692307692
69459,NV,17.0
69460,FL,9.363636364
69461,CA,13.08333333
69462,CA,4.7
69463,KS,3.6
69464,MS,10.125
69465,MS,17.0
69466,TX,8.35
69467,SC,12.0
69468,TX,15.0
69469,SC,18.0
69470,CA,11.6
69471,CA,10.44444444
69472,MI,44.58333333
69473,OK,18.4
69474,CA,12.33333333
69475,CA,21.25
69476,KY,15.0
69477,TN,7.357142857
69478,OR,5.25
69479,CA,13.66666667
69480,HI,8.1
69481,CA,25.0
69482,OR,14.5
69483,CA,19.0
69484,MI,41.5
69485,FL,18.0
69486,CA,8.75
69487,KY,5.8
69488,AZ,15.0
69489,FL,7.0
69490,CA,15.0
69491,AL,15.0
69492,IN,7.307692308
69493,OR,13.0
69494,WA,6.333333333
69495,CA,12.75
69496,WI,18.11764706
69497,CA,10.3125
69498,OK,10.33333333
69499,CA,10.0
69500,TX,20.0
69501,LA,8.5
69502,TX,8.555555556
69503,KY,7.142857143
69504,IL,22.5
69505,OR,20.0
69506,NE,12.45833333
69507,CA,10.0
69508,TX,18.15384615
69509,KS,12.5
69510,TN,10.0
69511,CA,20.0
69512,NC,12.5
69513,MI,16.3
69514,MI,12.0
69515,TX,8.625
69516,HI,15.875
69517,IL,9.777777778
69518,FL,11.72727273
69519,IL,5.466666667
69520,IN,15.0
69521,KY,9.52173913
69522,MN,5.0
69523,TN,8.333333333
69524,TN,13.66666667
69525,CA,7.409090909
69526,MO,5.041666667
69527,TN,7.388888889
69528,NC,20.0
69529,AL,6.625
69530,NC,20.0
69531,TN,5.185185185
69532,MN,21.25
69533,AL,10.0
69534,SC,8.75
69535,IL,22.44444444
69536,TX,4.8
69537,AR,20.0
69538,IN,10.64285714
69539,MI,16.36363636
69540,IL,3.6875
69541,CA,6.002857143
69542,FL,17.41666667
69543,TN,5.909090909
69544,ID,15.54545455
69545,IN,38.0
69546,TN,11.625
69547,IL,12.5
69548,MI,6.444444444
69549,TX,12.0
69550,MS,12.5
69551,WA,23.33333333
69552,FL,14.25
69553,GA,6.272727273
69554,TX,12.5
69555,CA,25.0
69556,CA,12.12
69557,FL,16.625
69558,SC,18.61904762
69559,IA,11.8125
69560,WI,11.23529412
69561,FL,4.736842105
69562,MO,9.6875
69563,FL,16.66666667
69564,FL,30.0
69565,MS,9.0
69566,GA,13.14285714
69567,FL,6.769230769
69568,TX,11.66666667
69569,CA,6.777777778
69570,UT,14.0
69571,CA,25.0
69572,FL,10.3
69573,CA,16.375
69574,IL,15.0
69575,MI,4.8125
69576,NE,15.0
69577,IL,7.884615385
69578,CA,6.285714286
69579,WA,11.16666667
69580,SC,9.384615385
69581,MI,11.08695652
69582,MN,7.888888889
69583,IL,20.0
69584,IL,10.0
69585,MI,8.615384615
69586,IL,12.5
69587,TX,13.4
69588,WI,11.71428571
69589,SC,12.5
69590,MI,6.416666667
69591,AZ,11.85
69592,OK,4.142857143
69593,IL,20.0
69594,IL,20.0
69595,GA,15.0
69596,MN,10.0
69597,TX,10.5
69598,FL,23.33333333
69599,FL,10.0
69600,FL,8.8
69601,MI,9.538461539
69602,CA,21.94444444
69603,WA,18.33333333
69604,SC,10.0
69605,TX,14.0
69606,LA,15.0
69607,GA,9.0
69608,OR,15.2
69609,TX,14.07692308
69610,LA,10.0
69611,TN,5.333333333
69612,WI,15.0
69613,IL,12.66666667
69614,GA,8.5
69615,WA,8.333333333
69616,CA,12.92857143
69617,WI,20.0
69618,OK,10.0
69619,MN,4.222222222
69620,WA,9.25
69621,CA,14.5
69622,CA,4.6
69623,WA,12.4
69624,AR,11.0
69625,AL,10.0
69626,OR,8.75
69627,SC,10.0
69628,GA,8.666666667
69629,CA,12.33333333
69630,WI,37.5
69631,KS,7.068965517
69632,TX,15.5
69633,NM,21.11111111
69634,IN,7.357142857
69635,NC,10.0
69636,MN,3.638297872
69637,CA,12.28571429
69638,GA,10.88888889
69639,LA,20.0
69640,TX,15.0
69641,IL,11.2
69642,TX,19.25
69643,CA,11.2
69644,AR,13.2
69645,NC,11.0
69646,OR,5.142857143
69647,IN,6.885416667
69648,CA,13.0
69649,FL,15.0
69650,IL,15.6
69651,TN,11.2
69652,MI,18.33333333
69653,CA,7.333333333
69654,HI,20.0
69655,MO,4.125
69656,FL,6.363636364
69657,CA,9.571428571
69658,CA,4.111111111
69659,MI,11.28571429
69660,IL,12.5
69661,MS,10.5
69662,TX,18.05
69663,KS,4.263157895
69664,WA,15.0
69665,TN,15.0
69666,CA,5.111111111
69667,CO,12.92857143
69668,MN,11.875
69669,NC,10.16666667
69670,CA,13.0
69671,LA,14.83333333
69672,CA,11.5
69673,CA,10.25
69674,GA,5.52631579
69675,CA,23.0
69676,MO,12.5
69677,MN,6.714285714
69678,LA,15.0
69679,FL,10.33333333
69680,FL,11.65
69681,CA,9.636363636
69682,IN,5.055555556
69683,MN,11.66666667
69684,GA,12.0
69685,CA,12.5
69686,WI,11.41666667
69687,AZ,6.625
69688,CA,8.8
69689,FL,15.0
69690,TN,20.0
69691,TX,9.2
69692,IL,10.2
69693,NE,21.25
69694,MI,5.235294118
69695,CO,13.0
69696,OR,3.857142857
69697,MN,11.71428571
69698,WI,9.5
69699,OK,9.0
69700,MO,36.0
69701,MI,13.75
69702,FL,11.7
69703,IL,15.0
69704,AZ,10.75
69705,CA,20.0
69706,CA,10.0
69707,CA,20.66666667
69708,LA,8.428571429
69709,IL,20.0
69710,CA,17.5
69711,MI,30.27272727
69712,IL,25.0
69713,LA,7.0
69714,TN,8.833333333
69715,CA,9.466666667
69716,IN,5.45
69717,MI,6.923076923
69718,ID,15.0
69719,TX,7.375
69720,CA,15.0
69721,WA,10.0952381
69722,CA,10.25
69723,GA,10.4
69724,CO,30.0
69725,CA,12.5
69726,FL,11.375
69727,TX,13.28571429
69728,CA,12.5
69729,OR,12.5
69730,MD,5.588235294
69731,CA,15.0
69732,CA,11.66666667
69733,IA,4.125
69734,TX,11.53571429
69735,KS,12.3
69736,IA,15.44444444
69737,AR,25.0
69738,IL,14.77777778
69739,FL,6.227272727
69740,MN,9.772727273
69741,CA,15.2
69742,WA,16.71428571
69743,CA,22.13043478
69744,OR,5.702702703
69745,IL,26.85714286
69746,SD,12.5
69747,TN,20.0
69748,FL,12.4
69749,SC,12.88888889
69750,TN,13.2
69751,WY,14.88888889
69752,AL,7.7
69753,AZ,9.428571429
69754,CA,17.0
69755,CA,9.0
69756,FL,17.83333333
69757,IL,5.2
69758,MO,12.9
69759,OK,12.0
69760,CA,10.0
69761,IL,10.0
69762,GA,4.9375
69763,FL,11.21052632
69764,TX,16.0
69765,MS,18.0
69766,MI,17.0
69767,NC,15.0
69768,CA,15.0
69769,HI,12.4
69770,NC,11.56521739
69771,WI,19.25
69772,IL,19.125
69773,TX,10.83333333
69774,MO,7.730769231
69775,NC,11.57142857
69776,LA,3.176470588
69777,MO,10.5
69778,TN,13.33333333
69779,IL,8.727272727
69780,MO,9.714285714
69781,AL,20.0
69782,NC,14.54545455
69783,SC,9.75
69784,CO,21.25
69785,MO,12.18181818
69786,WA,9.857142857
69787,TX,12.5
69788,FL,20.0
69789,TX,7.428571429
69790,TN,5.56
69791,FL,19.11111111
69792,KY,5.557692308
69793,IL,12.17391304
69794,LA,8.625
69795,LA,12.33333333
69796,OK,6.166666667
69797,CA,15.0
69798,MI,15.0
69799,IN,5.0
69800,IN,11.25
69801,CA,10.88888889
69802,TX,8.972222222
69803,MO,20.0
69804,WI,3.727272727
69805,WA,14.0
69806,KS,11.2
69807,CA,25.33333333
69808,ND,6.47368421
69809,MN,6.384615385
69810,WI,7.594594595
69811,CA,12.83333333
69812,TX,3.214285714
69813,CA,15.0
69814,MI,12.36363636
69815,CA,15.3
69816,WA,10.0
69817,CA,22.5
69818,TX,10.0
69819,MS,12.0
69820,FL,11.11111111
69821,IA,4.064516129
69822,MI,13.5
69823,CA,8.666666667
69824,MS,6.666666667
69825,MI,6.066666667
69826,FL,10.0
69827,MO,18.66666667
69828,MO,4.394736842
69829,SC,25.0
69830,OR,7.142857143
69831,MI,15.0
69832,IL,15.0
69833,OR,6.365853659
69834,IL,13.80952381
69835,AR,14.0
69836,CA,7.066666667
69837,CO,11.5
69838,CA,13.81818182
69839,MA,11.66666667
69840,WI,11.42857143
69841,OK,16.0
69842,TX,21.33333333
69843,CA,10.5
69844,UT,4.666666667
69845,CA,15.0
69846,CA,20.0
69847,WA,5.2
69848,MI,20.0
69849,NM,8.5
69850,AL,14.0
69851,FL,5.378378378
69852,MN,8.888888889
69853,MO,9.0
69854,SD,9.666666667
69855,IA,10.0
69856,TX,14.0
69857,TX,7.0
69858,OK,12.5
69859,WA,10.46666667
69860,LA,10.8
69861,AL,29.0
69862,HI,9.8
69863,NV,11.14285714
69864,FL,20.75
69865,AL,20.0
69866,IN,4.35483871
69867,CA,17.0
69868,KS,13.5625
69869,TN,10.875
69870,IL,11.5
69871,FL,11.0
69872,CA,9.666666667
69873,OR,15.0
69874,AZ,8.538461539
69875,CA,50.0
69876,WI,2.965517241
69877,SC,4.0
69878,NE,7.49
69879,UT,17.57142857
69880,MO,8.7
69881,TX,20.0
69882,AZ,13.0
69883,MS,19.36363636
69884,FL,16.0
69885,WA,10.0
69886,WI,4.214285714
69887,KY,10.5
69888,IA,17.875
69889,WA,11.66666667
69890,SD,8.444444444
69891,FL,9.75
69892,MI,9.0
69893,TX,11.0
69894,KS,12.38461539
69895,PA,15.0
69896,IL,7.071428571
69897,IL,5.894736842
69898,IL,4.888888889
69899,MD,10.66666667
69900,FL,9.588235294
69901,TN,8.0
69902,AZ,15.5
69903,FL,20.0
69904,OK,9.7
69905,TX,7.444444444
69906,WA,27.0
69907,GA,7.5
69908,MI,70.0
69909,FL,39.42857143
69910,IL,10.71428571
69911,FL,9.5
69912,IL,10.2
69913,IL,2.25
69914,FL,6.090909091
69915,CA,13.28571429
69916,OK,10.36363636
69917,SC,12.66666667
69918,CA,26.25
69919,TX,16.92307692
69920,MI,15.16666667
69921,MN,6.25
69922,AZ,9.0
69923,IL,20.25
69924,IL,9.333333333
69925,CA,10.0
69926,OR,15.0
69927,MN,6.357142857
69928,NC,11.72727273
69929,MS,20.0
69930,UT,5.333333333
69931,AZ,13.33333333
69932,CA,8.474705882
69933,CA,7.0
69934,CA,15.0
69935,CA,10.0
69936,WA,9.666666667
69937,KS,15.0
69938,MI,12.5
69939,TX,11.0
69940,CA,15.25
69941,FL,19.16666667
69942,OR,4.833333333
69943,FL,8.1875
69944,GA,12.33333333
69945,LA,8.0
69946,MO,8.4
69947,HI,12.8
69948,IN,20.5
69949,IA,6.944444444
69950,IN,20.0
69951,LA,20.0
69952,KY,18.375
69953,IN,22.5
69954,CO,13.2
69955,TN,4.9375
69956,CO,25.0
69957,MS,6.0
69958,WA,15.2
69959,NC,9.0
69960,IN,11.33333333
69961,FL,15.3
69962,TX,15.0
69963,MI,53.33333333
69964,TX,10.36842105
69965,TX,14.5
69966,LA,4.833333333
69967,CA,17.0
69968,OR,20.5
69969,NC,12.81818182
69970,NV,3.923076923
69971,FL,6.25
69972,FL,19.25
69973,NC,6.315789474
69974,CA,26.66666667
69975,IL,9.692307692
69976,CA,16.375
69977,CO,9.0
69978,FL,20.0
69979,FL,8.952380952
69980,AZ,6.7
69981,PA,12.5
69982,WA,14.23809524
69983,FL,5.9
69984,OK,6.0
69985,FL,6.181818182
69986,CO,20.0
69987,CA,21.375
69988,TX,14.0
69989,OR,20.0
69990,TN,8.777777778
69991,OR,10.5
69992,GA,15.0
69993,TX,7.714285714
69994,NC,8.5
69995,NC,19.0
69996,WI,7.0
69997,NM,8.714285714
69998,CA,13.25
69999,IL,11.58333333
70000,FL,6.0
70001,CO,13.83333333
70002,NE,5.224166667
70003,IN,11.35714286
70004,FL,3.811904762
70005,MI,10.0
70006,TX,20.0
70007,CA,8.666666667
70008,MI,9.576923077
70009,KY,10.66666667
70010,WI,13.33333333
70011,AL,14.28571429
70012,WA,21.5
70013,CA,7.818181818
70014,NC,10.66666667
70015,TX,9.933333333
70016,MO,14.6
70017,AR,7.0
70018,MN,5.95
70019,IL,8.333333333
70020,MI,16.66666667
70021,CO,15.0
70022,CO,25.0
70023,CA,7.2
70024,CA,9.285714286
70025,OK,6.769230769
70026,TX,9.333333333
70027,TX,10.28571429
70028,KY,9.642857143
70029,TN,23.75
70030,AR,1.885416667
70031,TX,25.0
70032,AZ,17.73333333
70033,CA,9.0
70034,KS,9.857142857
70035,MI,15.0
70036,CA,6.666666667
70037,HI,18.33333333
70038,GA,19.0
70039,CA,9.8
70040,CA,7.75
70041,UT,10.66666667
70042,NV,15.0
70043,MI,6.548387097
70044,MI,7.116666667
70045,NV,25.0
70046,IL,17.76470588
70047,SC,5.642857143
70048,AR,12.78947368
70049,FL,12.25
70050,IN,5.102564103
